"Time","Position","Speed","Control_Input","Desired_Position"
17.75,0.9933617056505,0.00151866468522859,49.7006091509532,1
17.76,0.993376870856747,0.00151436750750047,49.7013188456827,1
17.77,0.993391993174271,0.00151008696242993,49.7020279160429,1
17.78,0.993407072769731,0.00150582311639278,49.7027363431857,1
17.79,0.993422109810435,0.00150157603272925,49.7034441083477,1
17.8,0.993437104464309,0.00149734577176565,49.7041511928623,1
17.81,0.993452056899868,0.00149313239083523,49.7048575781513,1
17.82,0.993466967286185,0.00148893594430056,49.7055632457403,1
17.83,0.993481835792862,0.00148475648357552,49.7062681772535,1
17.84,0.99349666259,0.00148059405714798,49.7069723544214,1
17.85,0.993511447848172,0.00147644871060307,49.7076757590848,1
17.86,0.99352619173839,0.00147232048664626,49.7083783731945,1
17.87,0.993540894432081,0.00146820942512718,49.7090801788168,1
17.88,0.993555556101054,0.00146411556306379,49.7097811581378,1
17.89,0.993570176917477,0.00146003893466674,49.7104812934644,1
17.9,0.993584757053844,0.00145597957136403,49.7111805672279,1
17.91,0.99359929668295,0.00145193750182623,49.7118789619886,1
17.92,0.993613795977863,0.00144791275199155,49.7125764604348,1
17.93,0.993628255111897,0.00144390534509174,49.7132730453908,1
17.94,0.993642674258585,0.00143991530167784,49.7139686998154,1
17.95,0.993657053591653,0.0014359426396465,49.7146634068072,1
17.96,0.993671393284991,0.0014319873742663,49.7153571496052,1
17.97,0.99368569351263,0.00142804951820446,49.7160499115923,1
17.98,0.993699954448714,0.00142412908155388,49.7167416762986,1
17.99,0.993714176267476,0.00142022607186051,49.7174324274053,1
18,0.993728359143212,0.00141634049415028,49.7181221487396,1
18.01,0.993742503250254,0.00141247235095728,49.7188108242879,1
18.02,0.993756608762948,0.00140862164235118,49.719498438188,1
18.03,0.993770675855631,0.00140478836596559,49.7201849747392,1
18.04,0.9937847047026,0.00140097251702612,49.7208704183988,1
18.05,0.993798695478095,0.00139717408837894,49.7215547537874,1
18.06,0.993812648356272,0.00139339307051923,49.7222379656891,1
18.07,0.993826563511181,0.00138962945162014,49.722920039055,1
18.08,0.993840441116741,0.00138588321756138,49.7236009590017,1
18.09,0.993854281346719,0.00138215435195879,49.7242807108198,1
18.1,0.993868084374708,0.00137844283619308,49.7249592799671,1
18.11,0.993881850374102,0.00137474864943955,49.725636652078,1
18.12,0.993895579518077,0.00137107176869722,49.7263128129585,1
18.13,0.993909271979568,0.00136741216881873,49.7269877485938,1
18.14,0.993922927931249,0.00136376982253985,49.7276614451452,1
18.15,0.993936547545508,0.00136014470050938,49.7283338889542,1
18.16,0.993950130994431,0.0013565367713189,49.7290050665414,1
18.17,0.993963678449782,0.00135294600153288,49.7296749646112,1
18.18,0.993977190082976,0.00134937235571865,49.7303435700496,1
18.19,0.993990666065068,0.00134581579647659,49.7310108699284,1
18.2,0.994004106566727,0.00134227628447023,49.7316768515037,1
18.21,0.99401751175822,0.00133875377845657,49.7323415022189,1
18.22,0.99403088180939,0.00133524823531626,49.7330048097048,1
18.23,0.994044216889644,0.00133175961008407,49.7336667617813,1
18.24,0.994057517167927,0.00132828785597903,49.7343273464562,1
18.25,0.994070782812707,0.00132483292443503,49.7349865519299,1
18.26,0.994084013991959,0.00132139476513108,49.7356443665927,1
18.27,0.994097210873146,0.00131797332602171,49.7363007790261,1
18.28,0.994110373623201,0.00131456855336735,49.736955778005,1
18.29,0.994123502408512,0.00131118039176491,49.7376093524982,1
18.3,0.994136597394906,0.001307808784178,49.7382614916674,1
18.31,0.99414965874763,0.00130445367196738,49.7389121848689,1
18.32,0.994162686631336,0.00130111499492135,49.7395614216545,1
18.33,0.994175681210068,0.00129779269128596,49.7402091917699,1
18.34,0.994188642647244,0.00129448669779548,49.7408554851583,1
18.35,0.994201571105643,0.00129119694970242,49.7415002919567,1
18.36,0.994214466747387,0.00128792338080798,49.7421436025012,1
18.37,0.994227329733932,0.00128466592349197,49.7427854073215,1
18.38,0.994240160226048,0.001281424508743,49.7434256971454,1
18.39,0.994252958383808,0.00127819906618843,49.7440644628975,1
18.4,0.994265724366578,0.00127498952412458,49.7447016957009,1
18.41,0.994278458332998,0.00127179580954619,49.7453373868725,1
18.42,0.99429116044097,0.00126861784817643,49.7459715279279,1
18.43,0.994303830847651,0.00126545556449673,49.7466041105816,1
18.44,0.994316469709433,0.00126230888177615,49.7472351267421,1
18.45,0.994329077181937,0.00125917772210093,49.7478645685156,1
18.46,0.994341653419998,0.00125606200640387,49.7484924282046,1
18.47,0.994354198577656,0.00125296165449364,49.7491186983081,1
18.48,0.994366712808142,0.00124987658508417,49.7497433715236,1
18.49,0.99437919626387,0.00124680671582332,49.7503664407406,1
18.5,0.994391649096424,0.0012437519633219,49.7509878990449,1
18.51,0.994404071456551,0.00124071224318271,49.7516077397203,1
18.52,0.994416463494147,0.00123768747002897,49.7522259562424,1
18.53,0.994428825358252,0.00123467755753279,49.752842542281,1
18.54,0.994441157197034,0.00123168241844371,49.7534574917014,1
18.55,0.994453459157789,0.00122870196461687,49.7540707985609,1
18.56,0.994465731386924,0.00122573610704111,49.7546824571104,1
18.57,0.994477974029952,0.0012227847558667,49.7552924617905,1
18.58,0.994490187231485,0.00121984782043327,49.7559008072355,1
18.59,0.994502371135222,0.00121692520929742,49.7565074882701,1
18.6,0.994514525883947,0.00121401683025994,49.757112499907,1
18.61,0.994526651619514,0.00121112259039326,49.7577158373508,1
18.62,0.994538748482849,0.00120824239606844,49.758317495993,1
18.63,0.994550816613936,0.00120537615298188,49.7589174714117,1
18.64,0.994562856151811,0.00120252376618223,49.7595157593733,1
18.65,0.994574867234561,0.00119968514009698,49.7601123558313,1
18.66,0.994586849999312,0.00119686017855837,49.7607072569199,1
18.67,0.994598804582226,0.00119404878482993,49.7613004589618,1
18.68,0.994610731118494,0.00119125086163215,49.7618919584599,1
18.69,0.994622629742333,0.00118846631116844,49.7624817521016,1
18.7,0.994634500586979,0.00118569503515015,49.7630698367506,1
18.71,0.994646343784684,0.00118293693482257,49.7636562094574,1
18.72,0.994658159466707,0.00118019191098927,49.7642408674437,1
18.73,0.994669947763317,0.00117745986403759,49.7648238081152,1
18.74,0.994681708803781,0.00117474069396299,49.7654050290511,1
18.75,0.994693442716368,0.00117203430039364,49.7659845280074,1
18.76,0.994705149628338,0.00116934058261432,49.7665623029114,1
18.77,0.994716829665944,0.00116665943959096,49.7671383518684,1
18.78,0.994728482954428,0.00116399076999373,49.7677126731493,1
18.79,0.994740109618016,0.00116133447222117,49.7682852652012,1
18.8,0.994751709779916,0.00115869044442323,49.7688561266375,1
18.81,0.994763283562319,0.00115605858452425,49.7694252562393,1
18.82,0.994774831086391,0.00115343879024591,49.7699926529546,1
18.83,0.994786352472278,0.0011508309591297,49.7705583158964,1
18.84,0.994797847839097,0.00114823498855957,49.7711222443435,1
18.85,0.994809317304941,0.00114565077578373,49.7716844377347,1
18.86,0.994820760986872,0.00114307821793646,49.7722448956693,1
18.87,0.994832179000927,0.00114051721206012,49.7728036179096,1
18.88,0.994843571462108,0.00113796765512615,49.7733606043732,1
18.89,0.99485493848439,0.00113542944405626,49.7739158551341,1
18.9,0.994866280180717,0.00113290247574339,49.7744693704231,1
18.91,0.994877596663001,0.00113038664707216,49.7750211506228,1
18.92,0.994888888042122,0.00112788185493942,49.7755711962699,1
18.93,0.99490015442793,0.00112538799627433,49.7761195080512,1
18.94,0.994911395929245,0.00112290496805802,49.7766660868009,1
18.95,0.994922612653857,0.00112043266734344,49.7772109335034,1
18.96,0.994933804708527,0.00111797099127434,49.7777540492854,1
18.97,0.994944972198987,0.00111551983710482,49.7782954354225,1
18.98,0.994956115229943,0.00111307910221759,49.7788350933278,1
18.99,0.994967233905076,0.00111064868414291,49.7793730245591,1
19,0.994978328327042,0.00110822848057683,49.7799092308136,1
19.01,0.994989398597476,0.00110581838939903,49.7804437139238,1
19.02,0.995000444816992,0.00110341830869069,49.7809764758605,1
19.03,0.995011467085186,0.00110102813675199,49.781507518728,1
19.04,0.995022465500639,0.00109864777211928,49.7820368447636,1
19.05,0.995033440160917,0.00109627711358225,49.7825644563372,1
19.06,0.995044391162578,0.00109391606020023,49.7830903559449,1
19.07,0.995055318601168,0.00109156451131886,49.7836145462122,1
19.08,0.995066222571232,0.00108922236658645,49.7841370298929,1
19.09,0.99507710316631,0.00108688952596948,49.7846578098613,1
19.1,0.995087960478946,0.00108456588976845,49.7851768891164,1
19.11,0.995098794600686,0.0010822513586332,49.7856942707773,1
19.12,0.995109605622087,0.00107994583357795,49.7862099580821,1
19.13,0.995120393632715,0.00107764921599633,49.7867239543884,1
19.14,0.995131158721156,0.00107536140767567,49.7872362631659,1
19.15,0.995141900975011,0.00107308231081133,49.7877468879999,1
19.16,0.99515262048091,0.001070811828021,49.788255832589,1
19.17,0.995163317324507,0.0010685498623582,49.7887631007408,1
19.18,0.995173991590492,0.00106629631732573,49.7892686963705,1
19.19,0.99518464336259,0.00106405109688917,49.7897726235028,1
19.2,0.99519527272357,0.00106181410548965,49.790274886266,1
19.21,0.995205879755247,0.00105958524805655,49.7907754888912,1
19.22,0.995216464538487,0.00105736443001993,49.7912744357111,1
19.23,0.995227027153214,0.00105515155732277,49.7917717311592,1
19.24,0.995237567678414,0.00105294653643284,49.7922673797663,1
19.25,0.99524808619214,0.00105074927435444,49.7927613861603,1
19.26,0.995258582771518,0.00104855967863951,49.793253755061,1
19.27,0.995269057492751,0.00104637765739909,49.7937444912843,1
19.28,0.995279510431128,0.00104420311931392,49.7942335997343,1
19.29,0.995289941661026,0.00104203597364516,49.7947210854051,1
19.3,0.995300351255919,0.00103987613024483,49.7952069533796,1
19.31,0.995310739288383,0.00103772349956559,49.795691208823,1
19.32,0.995321105830098,0.00103557799267095,49.7961738569879,1
19.33,0.995331450951862,0.00103343952124462,49.7966549032072,1
19.34,0.995341774723591,0.0010313079975999,49.7971343528943,1
19.35,0.995352077214326,0.00102918333468859,49.7976122115398,1
19.36,0.995362358492244,0.00102706544611021,49.7980884847152,1
19.37,0.995372618624659,0.00102495424611994,49.7985631780605,1
19.38,0.995382857678032,0.00102284964963764,49.7990362972964,1
19.39,0.995393075717974,0.00102075157225547,49.7995078482103,1
19.4,0.995403272809259,0.00101865993024566,49.7999778366594,1
19.41,0.995413449015826,0.0010165746405685,49.8004462685724,1
19.42,0.995423604400784,0.00101449562087922,49.8009131499409,1
19.43,0.995433739026427,0.00101242278953539,49.8013784868231,1
19.44,0.995443852954233,0.00101035606560372,49.8018422853407,1
19.45,0.995453946244874,0.00100829536886644,49.8023045516735,1
19.46,0.995464018958226,0.00100624061982801,49.8027652920648,1
19.47,0.995474071153371,0.0010041917397211,49.803224512814,1
19.48,0.995484102888608,0.00100214865051244,49.8036822202764,1
19.49,0.99549411422146,0.00100011127490849,49.8041384208612,1
19.5,0.99550410520868,0.000998079536360981,49.8045931210323,1
19.51,0.995514075906259,0.000996053359072158,49.8050463273048,1
19.52,0.995524026369435,0.000994032667999554,49.8054980462409,1
19.53,0.995533956652699,0.000992017388860969,49.8059482844537,1
19.54,0.995543866809801,0.000990007448138894,49.8063970486009,1
19.55,0.995553756893763,0.000988002773084811,49.8068443453851,1
19.56,0.995563626956881,0.000986003291723261,49.8072901815518,1
19.57,0.995573477050736,0.000984008932855682,49.8077345638874,1
19.58,0.995583307226201,0.000982019626064354,49.8081774992212,1
19.59,0.995593117533448,0.000980035301715529,49.8086189944178,1
19.6,0.995602908021958,0.000978055890962718,49.809059056379,1
19.61,0.995612678740525,0.000976081325749771,49.8094976920426,1
19.62,0.99562242973727,0.000974111538813603,49.8099349083791,1
19.63,0.995632161059641,0.000972146463686803,49.810370712391,1
19.64,0.99564187275443,0.000970186034700225,49.8108051111138,1
19.65,0.995651564867773,0.000968230186984918,49.8112381116088,1
19.66,0.995661237445162,0.00096627885647423,49.8116697209665,1
19.67,0.995670890531453,0.000964331979905519,49.8120999463025,1
19.68,0.995680524170873,0.000962389494821995,49.8125287947592,1
19.69,0.995690138407029,0.000960451339573866,49.8129562734998,1
19.7,0.995699733282914,0.000958517453319589,49.8133823897095,1
19.71,0.995709308840919,0.000956587776027008,49.8138071505949,1
19.72,0.995718865122836,0.00095466224847414,49.8142305633809,1
19.73,0.995728402169871,0.000952740812249729,49.8146526353089,1
19.74,0.99573792002265,0.000950823409753685,49.815073373636,1
19.75,0.995747418721225,0.000948909984197722,49.8154927856375,1
19.76,0.995756898305086,0.000947000479604919,49.8159108785963,1
19.77,0.995766358813167,0.000945094840810081,49.8163276598119,1
19.78,0.995775800283853,0.000943193013459312,49.8167431365921,1
19.79,0.995785222754992,0.00094129494400968,49.817157316255,1
19.8,0.995794626263899,0.000939400579728449,49.8175702061246,1
19.81,0.995804010847365,0.000937509868692512,49.8179818135336,1
19.82,0.995813376541668,0.00093562275978738,49.8183921458188,1
19.83,0.995822723382578,0.000933739202706169,49.8188012103219,1
19.84,0.995832051405364,0.000931859147948119,49.8192090143849,1
19.85,0.995841360644807,0.000929982546817611,49.8196155653556,1
19.86,0.995850651135204,0.000928109351422193,49.8200208705778,1
19.87,0.995859922910376,0.000926239514671056,49.8204249373963,1
19.88,0.995869176003678,0.000924372990273174,49.8208277731537,1
19.89,0.995878410448006,0.000922509732735321,49.8212293851898,1
19.9,0.995887626275806,0.000920649697359661,49.8216297808371,1
19.91,0.995896823519079,0.00091879284024187,49.8220289674269,1
19.92,0.995906002209392,0.0009169391182682,49.8224269522786,1
19.93,0.995915162377885,0.00091508848911335,49.8228237427085,1
19.94,0.995924304055279,0.000913240911237451,49.8232193460206,1
19.95,0.995933427271882,0.000911396343883151,49.8236137695084,1
19.96,0.9959425320576,0.000909554747072951,49.8240070204575,1
19.97,0.995951618441943,0.000907716081605756,49.8243991061377,1
19.98,0.99596068645403,0.000905880309053766,49.824790033807,1
19.99,0.995969736122604,0.000904047391759058,49.8251798107085,1
20,0.995978767476032,0.000902217292830029,49.8255684440695,1
